id,name,postal_code,commune,numero,voie,lieu_dit,code_insee,siret,activite,contact_url,site_internet,longitude,latitude,transport_station_presence,stationnement_presence,stationnement_pmr,stationnement_ext_presence,stationnement_ext_pmr,cheminement_ext_presence,cheminement_ext_terrain_stable,cheminement_ext_plain_pied,cheminement_ext_ascenseur,cheminement_ext_nombre_marches,cheminement_ext_reperage_marches,cheminement_ext_sens_marches,cheminement_ext_main_courante,cheminement_ext_rampe,cheminement_ext_pente_presence,cheminement_ext_pente_degre_difficulte,cheminement_ext_pente_longueur,cheminement_ext_devers,cheminement_ext_bande_guidage,cheminement_ext_retrecissement,entree_reperage,entree_vitree,entree_vitree_vitrophanie,entree_plain_pied,entree_ascenseur,entree_marches,entree_marches_reperage,entree_marches_main_courante,entree_marches_rampe,entree_marches_sens,entree_dispositif_appel,entree_dispositif_appel_type,entree_balise_sonore,entree_aide_humaine,entree_largeur_mini,entree_pmr,entree_porte_presence,entree_porte_manoeuvre,entree_porte_type,accueil_visibilite,accueil_personnels,accueil_audiodescription_presence,accueil_audiodescription,accueil_equipements_malentendants_presence,accueil_equipements_malentendants,accueil_cheminement_plain_pied,accueil_cheminement_ascenseur,accueil_cheminement_nombre_marches,accueil_cheminement_reperage_marches,accueil_cheminement_main_courante,accueil_cheminement_rampe,accueil_cheminement_sens_marches,accueil_chambre_nombre_accessibles,accueil_chambre_douche_plain_pied,accueil_chambre_douche_siege,accueil_chambre_douche_barre_appui,accueil_chambre_sanitaires_barre_appui,accueil_chambre_sanitaires_espace_usage,accueil_chambre_numero_visible,accueil_chambre_equipement_alerte,accueil_chambre_accompagnement,accueil_retrecissement,sanitaires_presence,sanitaires_adaptes,labels,labels_familles_handicap,registre_url,conformite,web_url
9a5e23b1-bb49-4d59-ab18-d179f8abc815,2Th STREET BARBER,91800,Brunoy,5,Rue Pasteur,,91114,,Coiffure,,,2.503723,48.697685,,False,,True,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,https://acceslibre.beta.gouv.fr/app/91-brunoy/a/coiffure/erp/2th-street-barber/
c21504aa-0d5b-41b4-bc0c-3735a5f565a1,2 Toute Beauté,57890,Porcelette,4,Rue de Diesen,,57550,,Coiffure,,https://app.rdvcoiffure.fr/2toutebeaute,6.65341,49.157035,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,https://acceslibre.beta.gouv.fr/app/57-porcelette/a/coiffure/erp/2-toute-beaute/
97260b2b-9c38-4df5-81d1-8237f6eb9e0d,2VJP,83140,Six-Fours-les-Plages,183,Chemin des Négadoux,,83129,,Boucherie / commerce de viande,,,5.842773,43.109566,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/83-six-fours-les-plages/a/boucherie/erp/2vjp/
785e0341-d89a-440c-89c1-127e4817d024,3000 Pierres et un Instant,06510,Carros,,Avenue des Cigales,,06033,,Bijouterie joaillerie,,http://www.3000pierres.fr/,7.190802,43.769117,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/06-carros/a/bijouterie-joaillerie/erp/3000-pierres-et-un-instant/
8a6c4fde-8179-42b1-88b8-e277058fd084,30 degrés à l'Ongle - La Roche-sur-Yon,85000,La Roche-sur-Yon,4,Rue la fayette,,85191,,"Soins de beauté, esthétique",,,-1.42926,46.669417,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/85-la-roche-sur-yon/a/soins-de-beaute/erp/30-degres-a-longle-la-roche-sur-yon/
c6a42acb-34ec-4783-a7bf-7a9e560d2493,30 EME LATITUDE,16160,Gond-Pontouvre,116,Route de Paris,,16154,,Boucherie / commerce de viande,,,0.171485,45.667015,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/16-gond-pontouvre/a/boucherie/erp/30-eme-latitude/
9eef8d84-f0e8-407c-987b-dbae6303ed01,310 A TABLE,69310,Pierre-Bénite,147,Boulevard de l'Europe,,69152,50900490900032,Restaurant,,http://www.310atable.fr,4.826297,45.695673,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,,,,,,,,,,True,,,,,,,,,,,,,,,,False,True,True,,,,,https://acceslibre.beta.gouv.fr/app/69-pierre-benite/a/restaurant/erp/310-a-table/
78401a80-5adf-436d-b868-4605005389c6,"3.14 Immobilier -Agence immobilière à Gravigny, Evreux, et ses alentours",27930,Gravigny,121,Avenue Aristide Briand,,27299,,Agence immobilière,,https://314immobilier.fr/,1.163149,49.04807,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/27-gravigny/a/agence-immobiliere/erp/314-immobilier-agence-immobiliere-a-gravigny-evreux-et-ses-alentours/
ca73114c-254c-4e3d-b5db-bdea2ad0e756,3.14 Immobilier - Votre nouvelle agence au coeur de la Vallée d'Eure à Fontaine-sous-Jouy,27120,Fontaine-sous-Jouy,1,Rue du Rosey,,27254,,Agence immobilière,,https://314immobilier.fr/,1.291402,49.067138,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/27-fontaine-sous-jouy/a/agence-immobiliere/erp/314-immobilier-votre-nouvelle-agence-au-coeur-de-la-vallee-deure-a-fontaine-sous-jouy/
17dcf297-74d0-45ff-9377-e3cf4a422018,3.14 location de salle,22300,Lannion,,Chemin de Keradrivin Bras,,22113,,Salle des fêtes,,,-3.495834,48.746185,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/22-lannion/a/salle-des-fetes/erp/314-location-de-salle/
015be421-c412-4e5e-9813-0770b68eb74d,31 Bd De Launay,44100,Nantes,31,Boulevard de Launay,,44109,,Hôtel,,,-1.575468,47.211,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,80,,True,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/44-nantes/a/hotel/erp/31-bd-de-launay/
2877665d-e262-4f52-8e14-d372c6615b0e,31 Silence Street,74800,La Roche-sur-Foron,31,Rue de silence,,74224,,Coiffure,,,6.313219964504243,46.06632308397754,False,False,,True,True,False,,,,,,,,,,,,,,,True,True,True,True,,,,,,,False,,False,True,80,False,True,battante,manuelle,True,,,,False,,True,,,,,,,,,,,,,,,,False,False,,,,,,https://acceslibre.beta.gouv.fr/app/74-la-roche-sur-foron/a/coiffure/erp/31-silence-street/
892cb465-0e6a-466e-8674-c15dd07c306e,3 2 1 Ciseaux,64000,Pau,13,boulevard d'Alsace Lorraine,,64445,,Coiffure,,https://www.planity.com/321-ciseaux-64000-pau,-0.361583,43.302506,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/64-pau/a/coiffure/erp/3-2-1-ciseaux/
ff46f074-8601-4579-85fc-deab45d2dc41,3 2 1 PARIS IMMOBILIER 3 2 1 INTERNATIONAL,75013,Paris,17,Boulevard Saint-Marcel,,75113,,Agence immobilière,,http://www.321international.com/,2.359601,48.839046,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/75-paris/a/agence-immobiliere/erp/3-2-1-paris-immobilier-3-2-1-international/
74dada09-5afc-4d9d-8b89-df64ca3d1535,325 New Rochelle,17000,La Rochelle,4,Rue Léonce Vieljeux,,17300,,Restauration rapide,,https://instagram.com/325newrochelle?igshid=NGVhN2U2NjQ0Yg%3D%3D,-1.15404,46.158121,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,,,,,https://acceslibre.beta.gouv.fr/app/17-la-rochelle/a/restauration-rapide/erp/325-new-rochelle/
2399ab79-2ab7-4859-8518-f62da1dcf726,32 le salon,74200,Thonon-les-Bains,8,Square Aristide Briand,,74281,,Coiffure,,https://www.32-lesalon.com/,6.478509,46.371694,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/74-thonon-les-bains/a/coiffure/erp/32-le-salon-2/
56756744-c9f0-455d-95dd-d12142f9159c,32 le salon,01000,Bourg-en-Bresse,32,rue marechal foch,,01053,,Coiffure,,http://www.32-lesalon.com/,5.228435,46.205455,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/01-bourg-en-bresse/a/coiffure/erp/32-le-salon/
69a1becd-9169-4632-828d-e07524ceabc6,32 Le Salon,71000,Mâcon,19,Place des Cordeliers,,71270,,Coiffure,,https://www.32-lesalon.com/,4.830392,46.303093,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/71-macon/a/coiffure/erp/32-le-salon-3/
03fedd01-b176-4421-95b0-e53f34a32e2d,32 parc des sports chez catherve,33230,Saint-Médard-de-Guizières,32,Avenue du Parc des Sports,,33447,,Hôtel,,,-0.054658,45.011972,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,80,,True,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/33-saint-medard-de-guizieres/a/hotel/erp/32-parc-des-sports-chez-catherve/
49967e63-a4a7-463d-b8b4-30ea51a00b0b,32 Perry Street,29860,Plabennec,32,Rue des 3 Frères Le Roy,,29160,,Coiffure,,https://www.planity.com/32-perry-street-29860-plabennec,-4.427152,48.499584,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,https://acceslibre.beta.gouv.fr/app/29-plabennec/a/coiffure/erp/32-perry-street/
63c5be81-89f0-475b-9ece-3dc5d421651b,330 occasions,14200,Hérouville-Saint-Clair,558,Rue Léon Foucault,,14327,,Carrosserie,,,-0.346126,49.212194,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/14-herouville-saint-clair/a/carrosserie/erp/330-occasions/
2ca1331b-3d3f-447c-baaf-ab128df729c1,33 barbershop,38000,Grenoble,33,Boulevard Agutte Sembat,,38185,,Coiffure,,https://www.planity.com/le-33-barber-shop-38000-grenoble,5.728818,45.186197,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/38-grenoble/a/coiffure/erp/33-barbershop/
636cfed0-21fd-4616-944f-2469a35f27ac,33 Burger Street,91220,Brétigny-sur-Orge,33,Rue du Général Leclerc,,91103,,Restauration rapide,,https://www.burgerstreet91.fr/,2.307808,48.60991,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,,,,,https://acceslibre.beta.gouv.fr/app/91-bretigny-sur-orge/a/restauration-rapide/erp/33-burger-street/
137df482-1268-4960-bd89-39e1d606e121,33 CITE,69006,Lyon,33,Quai Charles de Gaulle,,69386,49841826800013,Restaurant,,https://33cite.com,4.852641,45.784087,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,,,,,,,,,,True,,,,,,,,,,,,,,,,False,True,True,,,,,https://acceslibre.beta.gouv.fr/app/69-lyon/a/restaurant/erp/33-cite/
da01c5db-9ca2-436a-9d1d-c183f4360653,33ème Avenue - Agence Immobilière Annecy,74940,Annecy,7,Allée Jean Monnet,,74010,,Agence immobilière,,https://www.33-avenue.fr/,6.1445,45.91496,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/74-annecy/a/agence-immobiliere/erp/33eme-avenue-agence-immobiliere-annecy/
7bc9288f-b3d3-4314-903b-f2ba7a5d5216,33 Hair coiffeur,33800,Bordeaux,48,Cours de la Marne,,,,Barbier,,,-0.569241,44.830149,True,,,,,False,,,,,,,,,,,,,,,False,True,True,False,False,1,False,False,,montant,False,,False,,,,True,battante,manuelle,True,,,,,,True,,,,,,,,,,,,,,,,False,,,,,,,https://acceslibre.beta.gouv.fr/app/33-bordeaux/a/barbier/erp/33-hair-coiffeur/
b804e7bf-6f94-49d2-8836-c3417ca741d6,33rd Avenue,93460,Gournay-sur-Marne,33,Avenue des Princes,,93033,,Coiffure,,https://www.planity.com/33rd-avenue-93460-gournay-sur-marne,2.582208,48.857205,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/93-gournay-sur-marne/a/coiffure/erp/33rd-avenue/
e9843a56-4902-43ee-8961-4cc96ab8d130,34,62400,Béthune,34,Grand Place,,62119,,"Café, bar, brasserie",,,2.640089,50.530672,,False,,True,True,,,,,,,,,,,,,,,,,,,False,,1,,,aucune,montant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,https://acceslibre.beta.gouv.fr/app/62-bethune/a/cafeteria/erp/34/
6733244f-938d-4873-a22b-83a1bdca7dc8,347garage,61000,Alençon,5,Rue 31e Rgt Infant Territoriale,,61001,,Carrosserie,,,0.088657,48.437519,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/61-alencon/a/carrosserie/erp/347garage/
3e5f83fe-631c-49ce-a498-1e65316e2831,34 Niel,75017,Paris,34,Avenue Niel,,75117,,Coiffure,,,2.295923,48.881563,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/75-paris/a/coiffure/erp/34-niel/
43d144c4-e717-47ce-b727-56168592e7fc,3.5.7 IMMO Agence Immobilière,91150,Étampes,12,Place Saint-gilles,,91223,,Agence immobilière,,http://www.357immo.com/,2.154451,48.432219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,False,,,,,,,https://acceslibre.beta.gouv.fr/app/91-etampes/a/agence-immobiliere/erp/357-immo-agence-immobiliere/
adbd4793-b7a8-48c0-869a-fa172ce31681,35 Jaude,63000,Clermont-Ferrand,35,place de Jaude,,63113,,Coiffure,,,3.082753,45.775981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/63-clermont-ferrand/a/coiffure/erp/35-jaude/
679cf92f-b40f-442e-be1a-71dc748731e3,35sportclub Saint-André-les-Vergers 6h/23h,10120,Saint-André-les-Vergers,5,Rue Gustave Eiffel,,10333,,Sports et loisirs,,https://35sportclub.fr/,4.051316,48.271906,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/10-saint-andre-les-vergers/a/sports-et-loisirs/erp/35sportclub-saint-andre-les-vergers-6h23h/
21467cef-fda2-4d99-a807-dbb5db64b2a9,360 FOOD,69630,Chaponost,29,Rue René Chapard,,69043,,Restaurant,,,4.745424,45.711886,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,False,,,,,,,https://acceslibre.beta.gouv.fr/app/69-chaponost/a/restaurant/erp/360-food/
b187a690-9466-4841-b6ab-0ae499d80ea5,360 PROMOTION,86000,Poitiers,28,Rue des Jacobins,,86194,,Photographie,,https://www.360promotion.fr/,0.38257,46.587529,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/86-poitiers/a/photographie/erp/360-promotion/
b9096e19-aa1c-4126-ae92-fa9843165eda,360th cup avenue,44000,Nantes,77,Rue Général Buat,,44109,,Coiffure,,https://www.360thcupavenue.com/,-1.541251,47.228387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,https://acceslibre.beta.gouv.fr/app/44-nantes/a/coiffure/erp/360th-cup-avenue/
9d3909f6-d350-4219-868b-d43a7533d84d,3615 Ulysse,36200,Saint-Marcel,,Rue du Docteur Jacques Allain,,36200,,Théâtre,,,1.50749,46.600305,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/36-saint-marcel/a/theatre/erp/3615-ulysse/
529dbc78-724f-4602-b15b-faf1f98a8244,36 LE COSY,69004,Lyon,36,Rue du Mail,,69384,80174463200010,Restaurant,,https://36lecosy.fr,4.833308,45.779206,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,,,,,,,,,,True,,,,,,,,,,,,,,,,False,,,,,,,https://acceslibre.beta.gouv.fr/app/69-lyon/a/restaurant/erp/36-le-cosy/
d0279842-0c48-46aa-8641-7133f322ad42,36 O'Piz,86140,Lencloître,36,Grand Rue,,86128,,Restaurant,,,0.32799,46.815427,False,False,,True,True,False,,,,,,,,,,,,,,,True,True,True,,,,,,,,False,,False,True,,False,True,battante,manuelle,True,,,,False,,True,,,,,,,,,,,,,,,,False,,,,,,,https://acceslibre.beta.gouv.fr/app/86-lencloitre/a/restaurant/erp/36-opiz/
8fe7c011-83df-42c5-97df-481f69d12373,38 bis Coiffure,35000,Rennes,33,Rue Jules Lallemand,,35238,,Coiffure,,http://www.coiffure-38bis-rennes.fr/,-1.706514,48.100274,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/35-rennes/a/coiffure/erp/38-bis-coiffure/
1c4995f2-2715-413b-83a6-bd9f98d14e9a,38 Clemenceau,41200,Romorantin-Lanthenay,38,Rue Georges Clemenceau,,41194,,Coiffure,,,1.744436,47.358914,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/41-romorantin-lanthenay/a/coiffure/erp/38-clemenceau/
3facb629-a6d4-4544-9445-042edac9e63c,38Eme Avenue,38200,Vienne,29,Cours Brillier,,38544,,Agence immobilière,,,4.872014,45.522073,True,False,,True,True,False,,,,,,,,,,,,,,,True,True,True,True,,,,,,,False,,False,True,88,False,True,battante,manuelle,True,non-formés,,,False,,True,,,,,,,,,,,,,,,,False,False,,,,,,https://acceslibre.beta.gouv.fr/app/38-vienne/a/agence-immobiliere/erp/38eme-avenue/
a959458f-de15-4736-a8fa-c67d6bf73a1d,38 Tea,92160,Antony,2,Rue Jean Moulin,,92002,,Vente de cafés et thés,,https://www.38tea.fr/,2.305369377136231,48.753288690949674,True,False,,True,True,False,,,,,,,,,,,,,,,True,True,True,False,False,1,True,False,aucune,descendant,False,,False,False,80,False,True,battante,manuelle,True,non-formés,,,False,,True,,,,,,,,,,,,,,,,False,False,,,,,,https://acceslibre.beta.gouv.fr/app/92-antony/a/cafe-et-thes/erp/38-tea/
0950ec5d-1d9e-43d3-8417-2e3114cb0036,38 th Avenue,01500,Ambérieu-en-Bugey,38,Avenue Roger Salengro,,01004,,Coiffure,,,5.346215,45.955986,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/01-amberieu-en-bugey/a/coiffure/erp/38-th-avenue/
3804c786-6b1f-4f63-b733-dc8251e09cde,39TH Street,59190,Hazebrouck,25,Rue Notre Dame,,59295,,Coiffure,,https://www.planity.com/39th-street-59190-hazebrouck,2.542255,50.727455,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,,,,,https://acceslibre.beta.gouv.fr/app/59-hazebrouck/a/coiffure/erp/39th-street/
1b6c00cd-f019-4b2d-a9aa-49ca21b03706,3AB Optique Expansion 2,77130,Montereau-Fault-Yonne,,Place Diderot,,77305,,Opticien,,,2.952204,48.397795,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/77-montereau-fault-yonne/a/optique/erp/3ab-optique-expansion-2/
24881cd1-5148-4167-a9f7-43543fe76693,3Ahydrosud,83190,Ollioules,,Rue Wolfgang Amadeus Mozart,,83090,,"Piscine, centre aquatique",,,5.84733,43.13574,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/83-ollioules/a/piscine/erp/3ahydrosud/
9bb23b9b-72bc-4535-85e3-bea1528bbc5c,3A IMMOBILIER BETHUNE,62400,Béthune,111,Rue Saint Pry,,62119,,Agence immobilière,,https://www.3aimmobilier.fr/,2.63755,50.529325,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,True,,,,,,,,,,,,,,,,False,True,True,,,,,https://acceslibre.beta.gouv.fr/app/62-bethune/a/agence-immobiliere/erp/3a-immobilier-bethune/
3d5a538e-2983-49fe-8217-2fc0349c8011,3A IMMOBILIER CALAIS,62100,Calais,21,Boulevard Pasteur,,62193,,Agence immobilière,,https://www.3aimmobilier.fr/,1.854083,50.94682,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/62-calais/a/agence-immobiliere/erp/3a-immobilier-calais/
3ae76c58-43d1-4896-a27d-4bf71cd1885f,3A IMMOBILIER DUNKERQUE,59140,Dunkerque,9,Rue des Soeurs Blanches,,59183,,Agence immobilière,,https://www.3aimmobilier.fr/,2.377457,51.036776,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/59-dunkerque/a/agence-immobiliere/erp/3a-immobilier-dunkerque/
a90e6a32-1883-441a-b252-a5df14543b64,3A IMMOBILIER SAINT-OMER,62500,Saint-Omer,5,Rue Louis Martel,,62765,,Agence immobilière,,https://www.3aimmobilier.fr/,2.251485,50.749251,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/62-saint-omer/a/agence-immobiliere/erp/3a-immobilier-saint-omer/
bf100ef3-0e16-4c70-87c7-bc4cc7dddda5,3A IMMOBILIER WISSANT,62179,Wissant,2,Place de la Mairie,,62899,,Agence immobilière,,https://www.3aimmobilier.fr/,1.662397,50.885605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,https://acceslibre.beta.gouv.fr/app/62-wissant/a/agence-immobiliere/erp/3a-immobilier-wissant/
e60102fe-191b-4cd3-9ed5-721d90fb2159,3A Lyon - L'École Internationale du Management Responsable,69009,Lyon,47,Rue Sergent Michel Berthet,,69389,,Collège,,https://www.ecole3a.edu/campus/campus-de-lyon/,4.805832,45.768506,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/69-lyon/a/college/erp/3a-lyon-lecole-internationale-du-management-responsable/
a9ab4b39-4950-4b40-a269-d736e019ab58,3a Paris - School International Du Management Responsable,92800,Puteaux,20,Jardins Boieldieu,,92062,,Université ou école supérieure,,,2.23781,48.887615,,True,False,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,https://acceslibre.beta.gouv.fr/app/92-puteaux/a/universite-ou-ecole-superieure/erp/3a-paris-school-international-du-management-responsable/
5e7902bd-8d48-41f5-bdc8-27b8d0ff9bad,3 brasseurs,14120,Mondeville,,Rue Aristide Boucicaut,,,42158324600010,Restaurant,,https://www.3brasseurs.com,-0.30082315206527716,49.16310833769086,True,True,True,True,True,False,,,,,,,,,,,,,,,True,True,True,True,,,,,,,False,,False,True,100,False,True,tambour,manuelle,True,aucun,,,False,,True,,,,,,,,,,,,,,,,False,True,True,,,https://www.3brasseurs.com,,https://acceslibre.beta.gouv.fr/app/14-mondeville/a/restaurant/erp/3-brasseurs/
e2b2c869-9ec1-4170-aa24-fd33805a8c76,3 Brasseurs,44000,Nantes,19,Parvis Neptune,,44109,,"Café, bar, brasserie",,,-1.5524438023567202,47.21432855407878,True,False,,True,True,False,,,,,,,,,,,,,,,True,True,True,True,,,,,,,,,,,90,False,True,battante,manuelle,True,,,,,,True,,,,,,,,,,,,,,,,False,True,,,,,,https://acceslibre.beta.gouv.fr/app/44-nantes/a/cafeteria/erp/3-brasseurs-2/
7cb21e0f-611d-49d1-8fb5-aea7c3f4e20c,3 BRASSEURS,10000,Troyes,54,Place Jean Jaures,,10387,,Restaurant,,,4.06982570886612,48.294429227499506,True,False,,False,,False,,,,,,,,,,,,,,,True,True,True,True,,,,,,,False,,,,90,False,True,battante,manuelle,True,formés,,,,,True,,,,,,,,,,,,,,,,False,True,True,,,,,https://acceslibre.beta.gouv.fr/app/10-troyes/a/restaurant/erp/3-brasseurs-3/
b0b2e8bc-50bc-4340-b1e8-67afa674fa90,3 Brasseurs Blagnac,31700,Blagnac,,Rue Denis Diderot,,31069,,"Café, bar, brasserie",,,1.369633,43.648927,,True,True,,,True,True,True,,,,,,,,,,,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,https://acceslibre.beta.gouv.fr/app/31-blagnac/a/cafeteria/erp/3-brasseurs-blagnac/
